,detail_id,transaction_id,item_id,quantity,payment_date,customer_id,customer_name,registration_date,customer_name_kana,email,gender,age,birth,pref,item_name,item_price,price,payment_month
5008,5008,T0000004877,S005,1,2019-06-08 23:16:31,OA283746,唐沢 はるか,2019-01-24 20:58:13,からさわ はるか,karasawa_haruka@example.com,F,80,1939/3/20,東京都,PC-E,210000,210000,201906
5009,5009,T0000004878,S002,1,2019-06-08 23:32:18,OA663815,高沢 美咲,2019-05-13 10:37:12,たかさわ みさき,takasawa_misaki@example.com,F,40,1979/4/17,茨城県,PC-B,85000,85000,201906
5010,5010,T0000004879,S005,1,2019-06-08 23:48:44,GD308876,小椋 憲一,2019-04-07 07:36:30,おぐら けんいち,ogura_kenichi@example.com,M,54,1965/4/7,兵庫県,PC-E,210000,210000,201906
5011,5011,T0000004880,S005,1,2019-06-09 00:10:35,PL560462,富沢 未來,2019-05-08 13:55:45,とみさわ みらい,tomisawa_mirai@example.com,M,21,1998/5/8,宮崎県,PC-E,210000,210000,201906
5012,5012,T0000004881,S001,1,2019-06-09 01:58:05,PL649133,三宅 薫,2019-01-08 08:19:54,みやけ かおる,miyake_kaoru@example.com,F,62,1957/2/20,愛知県,PC-A,50000,50000,201906
5013,5013,T0000004882,S002,1,2019-06-09 04:32:04,OA161496,古山 佑,2019-05-24 23:24:23,ふるやま たすく,furuyama_tasuku@example.com,M,71,1948/3/16,福岡県,PC-B,85000,85000,201906
5014,5014,T0000004883,S003,1,2019-06-09 04:46:05,IK371201,岡田 憲一,2019-04-17 12:37:25,おかだ けんいち,okada_kenichi@example.com,M,34,1985/3/2,奈良県,PC-C,120000,120000,201906
5015,5015,T0000004884,S003,1,2019-06-09 04:59:52,AS404195,安藤 サンタマリア,2019-02-11 01:50:56,あんどう さんたまりあ,ando_stmaria@example.com,M,61,1958/1/28,山梨県,PC-C,120000,120000,201906
5016,5016,T0000004885,S004,1,2019-06-09 05:26:30,OA981813,大原 たまき,2019-04-10 23:04:49,おおはら たまき,oohara_tamaki@example.com,F,48,1970/8/20,千葉県,PC-D,180000,180000,201906
5017,5017,T0000004886,S002,2,2019-06-09 05:33:06,HD321813,海音寺 有海,2019-02-19 13:57:02,かいおんじ あみ,kaionji_ami@example.com,F,27,1991/12/30,京都府,PC-B,85000,170000,201906
5018,5018,T0000004887,S002,2,2019-06-09 06:02:32,IK952589,高崎 勤,2019-02-05 09:14:19,たかさき つとむ,takasaki_tsutomu@example.com,M,48,1970/9/30,神奈川県,PC-B,85000,170000,201906
5019,5019,T0000004888,S004,1,2019-06-09 06:02:58,IK055692,平尾 マサカズ,2019-01-29 06:56:56,ひらお まさかず,hirao_masakazu@example.com,M,67,1952/2/3,香川県,PC-D,180000,180000,201906
5020,5020,T0000004889,S002,3,2019-06-09 08:12:11,OA736727,小野田 郁恵,2019-06-08 19:19:04,おのだ いくえ,onoda_ikue@example.com,F,37,1981/8/31,東京都,PC-B,85000,255000,201906
5021,5021,T0000004890,S001,1,2019-06-09 08:27:30,GD883603,戸田 さんま,2019-02-22 18:10:50,とだ さんま,toda_sanma@example.com,M,55,1963/10/5,鹿児島県,PC-A,50000,50000,201906
5022,5022,T0000004891,S003,1,2019-06-09 10:07:09,HD982934,相沢 慎之介,2019-03-02 14:32:51,あいざわ しんのすけ,aizawa_shinnosuke@example.com,M,79,1939/10/6,山口県,PC-C,120000,120000,201906
5023,5023,T0000004892,S005,1,2019-06-09 10:59:43,HI345781,金井 英嗣,2019-05-02 21:08:35,かない ひでつぐ,kanai_hidetsugu@example.com,M,43,1975/9/3,京都府,PC-E,210000,210000,201906
5024,5024,T0000004892,S003,1,2019-06-09 10:59:43,HI345781,金井 英嗣,2019-05-02 21:08:35,かない ひでつぐ,kanai_hidetsugu@example.com,M,43,1975/9/3,京都府,PC-C,120000,120000,201906
5025,5025,T0000004893,S002,1,2019-06-09 11:00:55,TS492813,藤井 薫,2019-04-06 09:13:44,ふじい かおる,fujii_kaoru@example.com,M,55,1963/11/3,長野県,PC-B,85000,85000,201906
5026,5026,T0000004894,S001,3,2019-06-09 11:08:41,OA207651,金沢 友香,2019-01-02 15:56:26,かねざわ ともか,kanezawa_tomoka@example.com,F,72,1947/3/1,沖縄県,PC-A,50000,150000,201906
5027,5027,T0000004895,S001,1,2019-06-09 11:10:57,AS980426,篠崎 優,2019-03-13 13:37:48,しのざき ゆう,shinozaki_yuu@example.com,F,29,1989/12/8,香川県,PC-A,50000,50000,201906
5028,5028,T0000004896,S005,1,2019-06-09 11:46:22,OA273247,城田 れいな,2019-04-02 20:33:44,しろた れいな,shirota_reina@example.com,F,59,1960/1/18,岐阜県,PC-E,210000,210000,201906
5029,5029,T0000004896,S002,1,2019-06-09 11:46:22,OA273247,城田 れいな,2019-04-02 20:33:44,しろた れいな,shirota_reina@example.com,F,59,1960/1/18,岐阜県,PC-B,85000,85000,201906
5030,5030,T0000004897,S002,1,2019-06-09 11:57:30,AS352069,木原 光臣,2019-06-01 02:52:09,きはら みつおみ,kihara_mitsuomi@example.com,M,36,1982/11/23,愛知県,PC-B,85000,85000,201906
5031,5031,T0000004898,S005,1,2019-06-09 12:18:40,HI248417,浅田 美月,2019-02-05 05:26:45,あさだ みづき,asada_miduki@example.com,F,77,1942/1/26,秋田県,PC-E,210000,210000,201906
5032,5032,T0000004899,S004,1,2019-06-09 12:45:01,IK205407,津川 真悠子,2019-06-03 03:20:15,つがわ まゆこ,tsugawa_mayuko@example.com,F,47,1971/9/17,奈良県,PC-D,180000,180000,201906
5033,5033,T0000004900,S001,2,2019-06-09 13:29:07,HD113386,久保田 憲一,2019-03-17 22:44:24,くぼた けんいち,kubota_kenichi@example.com,M,61,1958/7/13,熊本県,PC-A,50000,100000,201906
5034,5034,T0000004901,S005,1,2019-06-09 13:40:55,HD366734,三沢 奈央,2019-04-12 19:30:51,みさわ なお,misawa_nao@example.com,F,35,1983/10/29,宮城県,PC-E,210000,210000,201906
5035,5035,T0000004902,S002,1,2019-06-09 13:42:41,OA336098,滝 啓介,2019-02-26 07:09:05,たき けいすけ,taki_keisuke@example.com,M,38,1980/9/2,長野県,PC-B,85000,85000,201906
5036,5036,T0000004903,S001,2,2019-06-09 14:06:14,HI687125,谷本 薫,2019-01-26 06:34:40,たにもと かおる,tanimoto_kaoru@example.com,F,28,1991/6/7,群馬県,PC-A,50000,100000,201906
5037,5037,T0000004904,S001,2,2019-06-09 14:44:50,IK820199,永野 浩介,2019-04-03 03:42:51,ながの こうすけ,nagano_kousuke@example.com,M,45,1974/5/18,栃木県,PC-A,50000,100000,201906
5038,5038,T0000004905,S004,2,2019-06-09 15:27:58,PL432893,志村 輝信,2019-02-21 13:46:27,しむら あきのぶ,shimura_akinobu@example.com,M,59,1960/6/14,兵庫県,PC-D,180000,360000,201906
5039,5039,T0000004906,S001,1,2019-06-09 15:41:42,TS457036,岩瀬 れいな,2019-02-05 18:43:26,いわせ れいな,iwase_reina@example.com,F,77,1942/4/8,東京都,PC-A,50000,50000,201906
5040,5040,T0000004907,S001,1,2019-06-09 16:54:15,GD311895,丹野 愛梨,2019-04-26 14:22:15,たんの あいり,tannno_airi@example.com,F,71,1948/6/3,東京都,PC-A,50000,50000,201906
5041,5041,T0000004908,S001,1,2019-06-09 17:21:01,HD247559,柏木 隆,2019-04-05 21:05:46,かしわぎ たかし,kashiwagi_takashi@example.com,M,56,1963/3/7,宮城県,PC-A,50000,50000,201906
5042,5042,T0000004909,S005,1,2019-06-09 18:44:49,AS320552,小川 さんま,2019-04-19 19:35:27,おがわ さんま,ogawa_sanma@example.com,M,48,1971/4/24,山口県,PC-E,210000,210000,201906
5043,5043,T0000004910,S001,2,2019-06-09 19:18:23,HD711126,入江 裕司,2019-01-19 06:09:45,いりえ ゆうじ,irie_yuuji@example.com,M,76,1943/4/13,岐阜県,PC-A,50000,100000,201906
5044,5044,T0000004911,S002,1,2019-06-09 19:29:32,AS870817,木下 美帆,2019-01-23 17:03:55,きのした みほ,kinoshita_miho@example.com,F,20,1999/7/27,神奈川県,PC-B,85000,85000,201906
5045,5045,T0000004912,S003,1,2019-06-09 19:46:58,PL322930,葛西 剛基,2019-05-14 19:48:37,かさい よしき,kasai_yoshiki@example.com,M,61,1958/3/19,神奈川県,PC-C,120000,120000,201906
5046,5046,T0000004913,S002,1,2019-06-09 20:04:11,HD981504,中尾 優,2019-06-06 04:44:48,なかお ゆう,nakao_yuu@example.com,F,33,1986/7/10,静岡県,PC-B,85000,85000,201906
5047,5047,T0000004914,S002,1,2019-06-09 20:21:04,TS244750,平井 りえ,2019-03-14 19:22:41,ひらい りえ,hirai_rie@example.com,F,72,1946/11/13,北海道,PC-B,85000,85000,201906
5048,5048,T0000004915,S002,1,2019-06-09 21:07:14,HI715559,一木 浩太郎,2019-06-02 14:59:05,いちき こうたろう,ichiki_koutarou@example.com,M,25,1994/3/13,徳島県,PC-B,85000,85000,201906
5049,5049,T0000004916,S002,1,2019-06-09 21:35:11,OA602580,阿部 礼子,2019-02-03 11:53:00,あべ れいこ,abe_reiko@example.com,F,58,1961/7/28,京都府,PC-B,85000,85000,201906
5050,5050,T0000004917,S003,1,2019-06-09 23:31:02,PL652437,砂川 蒼甫,2019-06-09 08:45:04,すなかわ そうすけ,sunakawa_sousuke@example.com,M,46,1973/1/18,東京都,PC-C,120000,120000,201906
5051,5051,T0000004917,S001,1,2019-06-09 23:31:02,PL652437,砂川 蒼甫,2019-06-09 08:45:04,すなかわ そうすけ,sunakawa_sousuke@example.com,M,46,1973/1/18,東京都,PC-A,50000,50000,201906
5052,5052,T0000004918,S002,1,2019-06-09 23:39:46,HD182637,児島 獅童,2019-02-19 15:57:37,こじま しどう,kojima_shidou@example.com,M,56,1963/4/28,岩手県,PC-B,85000,85000,201906
5053,5053,T0000004919,S001,2,2019-06-10 00:22:46,TS165036,赤木 華子,2019-03-09 13:47:02,あかぎ はなこ,akagi_hanako@example.com,F,69,1950/3/8,神奈川県,PC-A,50000,100000,201906
5054,5054,T0000004920,S001,1,2019-06-10 00:57:46,PL267719,川越 怜奈,2019-02-14 22:25:49,かわごえ れいな,kawagoe_reina@example.com,F,57,1961/9/18,神奈川県,PC-A,50000,50000,201906
5055,5055,T0000004921,S005,1,2019-06-10 02:31:29,GD309433,白石 薫,2019-04-21 05:00:42,しらいし かおる,shiraishi_kaoru@example.com,F,45,1974/3/30,大分県,PC-E,210000,210000,201906
5056,5056,T0000004922,S003,1,2019-06-10 03:00:55,IK761183,藤 淳子,2019-05-23 05:50:42,ふじ あつこ,fuji_atsuko@example.com,F,38,1981/7/31,福岡県,PC-C,120000,120000,201906
5057,5057,T0000004923,S001,1,2019-06-10 03:25:45,IK371201,岡田 憲一,2019-04-17 12:37:25,おかだ けんいち,okada_kenichi@example.com,M,34,1985/3/2,奈良県,PC-A,50000,50000,201906
5058,5058,T0000004924,S004,1,2019-06-10 04:45:30,PL004477,堀江 未華子,2019-06-03 16:42:41,ほりえ みかこ,horie_mikako@example.com,F,36,1983/4/11,滋賀県,PC-D,180000,180000,201906
5059,5059,T0000004925,S001,1,2019-06-10 04:53:15,GD900956,草野 美佐,2019-04-26 04:24:45,くさの みさ,kusano_misa@example.com,F,27,1992/5/6,神奈川県,PC-A,50000,50000,201906
5060,5060,T0000004926,S001,1,2019-06-10 07:16:13,TS614929,秋本 麻由子,2019-01-13 11:44:17,あきもと まゆこ,akimoto_mayuko@example.com,F,69,1950/5/15,静岡県,PC-A,50000,50000,201906
5061,5061,T0000004927,S002,1,2019-06-10 07:33:15,GD942457,神原 雄太,2019-04-13 02:30:40,かんばら ゆうた,kannbara_yuuta@example.com,M,60,1959/6/27,神奈川県,PC-B,85000,85000,201906
5062,5062,T0000004928,S001,2,2019-06-10 07:41:15,GD735013,柳家 まなみ,2019-01-23 19:13:55,やなぎや まなみ,yanagiya_manami@example.com,F,74,1944/9/26,広島県,PC-A,50000,100000,201906
5063,5063,T0000004929,S005,1,2019-06-10 08:24:30,HI611999,相原 隼士,2019-02-08 12:33:51,あいはら しゅんじ,aihara_shunji@example.com,M,43,1976/5/20,茨城県,PC-E,210000,210000,201906
5064,5064,T0000004930,S002,1,2019-06-10 09:33:40,HD287652,水谷 由樹,2019-03-19 20:41:06,みずたに ゆき,mizutani_yuki@example.com,F,30,1989/4/15,茨城県,PC-B,85000,85000,201906
5065,5065,T0000004931,S005,1,2019-06-10 10:07:47,GD960920,近藤 菜摘,2019-01-17 03:04:03,こんどう なつみ,konndou_natsumi@example.com,F,50,1968/9/2,和歌山県,PC-E,210000,210000,201906
5066,5066,T0000004932,S005,1,2019-06-10 10:13:04,OA314234,六角 綾女,2019-05-24 19:24:57,ろっかく あやめ,rokkaku_ayame@example.com,F,49,1969/9/14,千葉県,PC-E,210000,210000,201906
5067,5067,T0000004933,S004,1,2019-06-10 10:26:09,OA952474,大林 奈々,2019-01-27 21:32:38,おおばやし なな,oobayashi_nana@example.com,F,59,1960/7/9,東京都,PC-D,180000,180000,201906
5068,5068,T0000004934,S002,1,2019-06-10 12:51:30,HD565792,中原 有海,2019-01-04 12:38:09,なかはら あみ,nakahara_ami@example.com,F,74,1944/11/10,神奈川県,PC-B,85000,85000,201906
5069,5069,T0000004935,S003,1,2019-06-10 13:38:09,HD547869,江崎 晃司,2019-05-13 18:58:10,えざき こうじ,ezaki_kouji@example.com,M,24,1995/1/29,鹿児島県,PC-C,120000,120000,201906
5070,5070,T0000004936,S001,1,2019-06-10 13:55:30,HD123842,神崎 慶二,2019-01-03 09:20:49,かんざき けいじ,kanzaki_keiji@example.com,M,74,1944/11/17,岐阜県,PC-A,50000,50000,201906
5071,5071,T0000004937,S002,2,2019-06-10 14:20:12,HD908685,真田 恵梨香,2019-01-27 09:01:34,さなだ えりか,sanada_erika@example.com,F,27,1991/12/12,大阪府,PC-B,85000,170000,201906
5072,5072,T0000004938,S001,2,2019-06-10 16:45:25,OA324857,金山 丈史,2019-06-05 22:53:01,かなやま たけし,kanayama_takeshi@example.com,M,65,1954/3/19,新潟県,PC-A,50000,100000,201906
5073,5073,T0000004939,S005,1,2019-06-10 16:51:22,HI501312,島袋 俊二,2019-01-31 10:27:17,しまぶくろ しゅんじ,shimabukuro_shunji@example.com,M,56,1963/5/3,北海道,PC-E,210000,210000,201906
5074,5074,T0000004940,S002,2,2019-06-10 17:44:21,IK980980,上田 美月,2019-03-29 03:59:37,うえだ みづき,ueda_miduki@example.com,F,52,1967/3/13,福岡県,PC-B,85000,170000,201906
5075,5075,T0000004941,S004,1,2019-06-10 21:50:33,IK627931,田中 惇,2019-01-20 03:50:20,たなか あつし,tanaka_atsushi@example.com,M,42,1977/3/19,兵庫県,PC-D,180000,180000,201906
5076,5076,T0000004942,S001,1,2019-06-10 22:06:45,PL527945,柳家 季衣,2019-06-06 07:17:53,やなぎや としえ,yanagiya_toshie@example.com,F,40,1979/1/5,岡山県,PC-A,50000,50000,201906
5077,5077,T0000004943,S001,1,2019-06-10 22:36:18,GD283718,桜田 恵子,2019-01-12 17:12:27,さくらだ けいこ,sakurada_keiko@example.com,F,61,1958/1/21,神奈川県,PC-A,50000,50000,201906
5078,5078,T0000004943,S004,1,2019-06-10 22:36:18,GD283718,桜田 恵子,2019-01-12 17:12:27,さくらだ けいこ,sakurada_keiko@example.com,F,61,1958/1/21,神奈川県,PC-D,180000,180000,201906
5079,5079,T0000004944,S002,1,2019-06-10 23:16:50,AS175707,氏家 みあ,2019-04-27 15:01:25,うじいえ みあ,ujiie_mia@example.com,F,62,1957/6/6,東京都,PC-B,85000,85000,201906
5080,5080,T0000004945,S003,1,2019-06-10 23:19:16,AS275753,藤川 さとみ,2019-04-15 17:02:16,ふじかわ さとみ,fujikawa_satomi@example.com,F,20,1998/12/14,兵庫県,PC-C,120000,120000,201906
5081,5081,T0000004946,S004,2,2019-06-10 23:36:57,HD516896,永田 一哉,2019-03-05 23:17:58,ながた かずや,nagata_kazuya@example.com,M,20,1998/12/7,宮城県,PC-D,180000,360000,201906
5082,5082,T0000004947,S004,1,2019-06-11 00:02:30,TS490052,長瀬 法子,2019-02-24 09:26:28,ながせ のりこ,nagase_noriko@example.com,F,42,1977/7/30,三重県,PC-D,180000,180000,201906
5083,5083,T0000004948,S005,1,2019-06-11 00:23:41,HD074404,吉原 はるか,2019-04-12 20:57:14,よしわら はるか,yoshiwara_haruka@example.com,F,22,1996/10/27,大阪府,PC-E,210000,210000,201906
5084,5084,T0000004949,S001,1,2019-06-11 00:58:54,PL597186,岩間 みき,2019-03-23 17:00:59,いわま みき,iwama_miki@example.com,F,70,1949/6/19,神奈川県,PC-A,50000,50000,201906
5085,5085,T0000004950,S001,1,2019-06-11 01:40:37,OA057953,石渡 小雁,2019-04-09 07:58:30,いしわたり こがん,ishiwatari_kogan@example.com,M,44,1975/6/4,香川県,PC-A,50000,50000,201906
5086,5086,T0000004951,S001,2,2019-06-11 01:48:04,PL247947,吉岡 亮介,2019-05-25 16:41:25,よしおか りょうすけ,yoshioka_ryousuke@example.com,M,33,1986/5/31,三重県,PC-A,50000,100000,201906
5087,5087,T0000004952,S001,2,2019-06-11 01:48:22,HD188491,広田 さやか,2019-05-25 10:20:52,ひろた さやか,hirota_sayaka@example.com,F,49,1970/2/25,福島県,PC-A,50000,100000,201906
5088,5088,T0000004952,S003,2,2019-06-11 01:48:22,HD188491,広田 さやか,2019-05-25 10:20:52,ひろた さやか,hirota_sayaka@example.com,F,49,1970/2/25,福島県,PC-C,120000,240000,201906
5089,5089,T0000004953,S005,1,2019-06-11 02:11:02,TS536483,磯野 仁,2019-01-16 21:38:37,いその じん,isono_jin@example.com,M,60,1959/2/5,奈良県,PC-E,210000,210000,201906
5090,5090,T0000004954,S001,2,2019-06-11 03:09:17,IK297810,藤川 栄一,2019-01-28 03:30:29,ふじかわ えいいち,fujikawa_eiichi@example.com,M,36,1983/1/29,愛知県,PC-A,50000,100000,201906
5091,5091,T0000004955,S003,1,2019-06-11 03:18:09,PL886444,浅川 大,2019-05-14 20:18:29,あさかわ まさる,asakawa_masaru@example.com,M,71,1948/5/22,福島県,PC-C,120000,120000,201906
5092,5092,T0000004956,S001,1,2019-06-11 05:07:06,TS021036,長谷 惇,2019-04-14 06:09:06,ながや じゅん,nagaya_jun@example.com,M,58,1961/6/14,埼玉県,PC-A,50000,50000,201906
5093,5093,T0000004957,S002,1,2019-06-11 05:13:14,HI531972,宮迫 夏空,2019-01-02 04:59:33,みやさこ そら,miyasako_sora@example.com,F,67,1952/6/21,大阪府,PC-B,85000,85000,201906
5094,5094,T0000004958,S002,1,2019-06-11 05:23:18,GD585679,鬼頭 浩正,2019-02-02 10:05:03,きとう ひろまさ,kitou_hiromasa@example.com,M,39,1979/11/25,福岡県,PC-B,85000,85000,201906
5095,5095,T0000004959,S005,1,2019-06-11 06:18:47,PL697195,市田 朝陽,2019-05-06 14:58:43,いちだ あさひ,ichida_asahi@example.com,F,62,1957/4/13,熊本県,PC-E,210000,210000,201906
5096,5096,T0000004960,S003,1,2019-06-11 09:18:24,OA484479,小原 美智子,2019-01-15 21:42:31,おはら みちこ,ohara_michiko@example.com,F,36,1983/2/5,富山県,PC-C,120000,120000,201906
5097,5097,T0000004961,S001,1,2019-06-11 09:28:42,AS473535,金田 れいな,2019-05-04 23:22:59,かねだ れいな,kaneda_reina@example.com,F,70,1949/2/13,長崎県,PC-A,50000,50000,201906
5098,5098,T0000004962,S001,1,2019-06-11 09:44:34,HI201910,佐藤 勇,2019-02-19 09:00:40,さとう ゆう,satou_yuu@example.com,F,39,1979/10/8,長崎県,PC-A,50000,50000,201906
5099,5099,T0000004963,S004,1,2019-06-11 10:11:46,TS822034,三浦 美佳,2019-03-13 06:22:34,みうら みか,miura_mika@example.com,F,34,1985/7/4,神奈川県,PC-D,180000,180000,201906
5100,5100,T0000004964,S005,1,2019-06-11 10:23:58,HI911192,加藤 ひとみ,2019-05-30 02:28:30,かとう ひとみ,katou_hitomi@example.com,F,30,1989/7/15,新潟県,PC-E,210000,210000,201906
5101,5101,T0000004965,S001,1,2019-06-11 10:59:11,AS501123,岩井 コウ,2019-04-01 15:52:19,いわい こう,iwai_kou@example.com,F,21,1998/1/3,鹿児島県,PC-A,50000,50000,201906
5102,5102,T0000004965,S001,1,2019-06-11 10:59:11,AS501123,岩井 コウ,2019-04-01 15:52:19,いわい こう,iwai_kou@example.com,F,21,1998/1/3,鹿児島県,PC-A,50000,50000,201906
5103,5103,T0000004966,S001,1,2019-06-11 13:17:01,HD556323,奈良 隼士,2019-02-26 03:18:25,なら しゅんじ,nara_shunji@example.com,M,35,1984/4/6,愛知県,PC-A,50000,50000,201906
5104,5104,T0000004967,S001,1,2019-06-11 13:35:19,AS279781,中川 知世,2019-04-04 14:02:37,なかがわ ちせ,nakagawa_chise@example.com,F,65,1954/2/19,石川県,PC-A,50000,50000,201906
5105,5105,T0000004968,S005,1,2019-06-11 15:35:12,OA607825,新村 寿々花,2019-01-24 09:54:08,にいむら すずか,niimura_suzuka@example.com,F,46,1973/1/25,埼玉県,PC-E,210000,210000,201906
5106,5106,T0000004969,S005,1,2019-06-11 16:13:56,AS587750,川原 哲平,2019-04-10 02:57:32,かわはら てっぺい,kawahara_teppei@example.com,M,73,1946/1/1,山梨県,PC-E,210000,210000,201906
5107,5107,T0000004970,S001,1,2019-06-11 16:51:50,PL160503,竹田 大樹,2019-03-14 08:48:05,たけだ ひろき,takeda_hiroki@example.com,M,34,1985/6/16,宮崎県,PC-A,50000,50000,201906
5108,5108,T0000004971,S005,1,2019-06-11 18:41:33,HD281795,柴山 美菜,2019-04-16 11:43:35,しばやま みな,shibayama_mina@example.com,F,31,1987/11/29,東京都,PC-E,210000,210000,201906
5109,5109,T0000004972,S001,1,2019-06-11 18:44:28,IK660380,庄司 龍吉,2019-02-05 21:57:15,しょうじ りゅうきち,shouji_ryuukichi@example.com,M,58,1961/3/24,福岡県,PC-A,50000,50000,201906
5110,5110,T0000004973,S004,2,2019-06-11 19:16:00,AS408690,土谷 雅之,2019-05-15 21:47:33,つちや まさゆき,tsuchiya_masayuki@example.com,M,34,1985/3/16,大阪府,PC-D,180000,360000,201906
5111,5111,T0000004974,S002,1,2019-06-11 19:31:34,HI784547,山瀬 瞬,2019-03-06 11:28:56,やませ しゅん,yamase_shun@example.com,F,61,1958/4/16,埼玉県,PC-B,85000,85000,201906
5112,5112,T0000004975,S003,1,2019-06-11 19:55:23,AS404195,安藤 サンタマリア,2019-02-11 01:50:56,あんどう さんたまりあ,ando_stmaria@example.com,M,61,1958/1/28,山梨県,PC-C,120000,120000,201906
5113,5113,T0000004976,S001,1,2019-06-11 20:46:09,HD287652,水谷 由樹,2019-03-19 20:41:06,みずたに ゆき,mizutani_yuki@example.com,F,30,1989/4/15,茨城県,PC-A,50000,50000,201906
5114,5114,T0000004977,S003,2,2019-06-11 22:30:14,HD735632,亀山 雅之,2019-03-08 15:21:06,かめやま まさゆき,kameyama_masayuki@example.com,M,66,1952/10/26,兵庫県,PC-C,120000,240000,201906
5115,5115,T0000004978,S002,1,2019-06-11 23:56:55,HD759595,中沢 美幸,2019-06-05 01:01:48,なかざわ みゆき,nakazawa_miyuki@example.com,F,45,1974/7/14,神奈川県,PC-B,85000,85000,201906
5116,5116,T0000004979,S003,1,2019-06-12 00:26:51,GD350258,小宮 直人,2019-01-30 12:21:39,こみや なおと,komiya_naoto@example.com,M,35,1984/1/2,山梨県,PC-C,120000,120000,201906
5117,5117,T0000004980,S002,3,2019-06-12 01:03:12,HD961587,大泉 聖陽,2019-03-16 11:34:12,おおいずみ まさあき,ooizumi_masaaki@example.com,M,45,1973/9/7,新潟県,PC-B,85000,255000,201906
5118,5118,T0000004981,S003,1,2019-06-12 02:05:16,PL081925,村上 恵麻,2019-03-28 18:44:57,むらかみ えま,murakami_ema@example.com,F,26,1992/12/23,奈良県,PC-C,120000,120000,201906
5119,5119,T0000004982,S002,1,2019-06-12 02:32:17,HD044650,藤田 恵梨香,2019-04-08 09:24:22,ふじた えりか,fujita_erika@example.com,F,74,1945/8/4,宮城県,PC-B,85000,85000,201906
5120,5120,T0000004983,S004,1,2019-06-12 03:21:59,IK931165,久保田 倫子,2019-04-16 09:21:42,くぼた のりこ,kubota_noriko1@example.com,F,65,1953/11/23,東京都,PC-D,180000,180000,201906
5121,5121,T0000004984,S003,1,2019-06-12 04:01:21,GD607294,滝 あさみ,2019-02-26 10:25:29,たき あさみ,taki_asami@example.com,F,75,1943/11/6,長野県,PC-C,120000,120000,201906
5122,5122,T0000004985,S001,1,2019-06-12 04:17:16,HD693171,平川 龍吉,2019-04-12 19:12:40,ひらかわ りゅうきち,hirakawa_ryuukichi@example.com,M,34,1985/7/18,茨城県,PC-A,50000,50000,201906
5123,5123,T0000004986,S002,1,2019-06-12 05:07:36,IK604091,相武 宏,2019-02-25 11:11:39,あいぶ ひろし,aibu_hiroshi@example.com,M,48,1971/1/5,香川県,PC-B,85000,85000,201906
5124,5124,T0000004987,S004,1,2019-06-12 05:53:57,OA760273,新垣 大五郎,2019-02-16 18:52:58,にいがき だいごろう,niigaki_daigorou@example.com,M,72,1947/5/22,鹿児島県,PC-D,180000,180000,201906
5125,5125,T0000004988,S002,1,2019-06-12 06:25:34,HI889608,新垣 ちえみ,2019-02-15 22:37:59,にいがき ちえみ,niigaki_chiemi@example.com,F,79,1940/5/17,神奈川県,PC-B,85000,85000,201906
5126,5126,T0000004989,S005,1,2019-06-12 06:46:58,PL894962,比嘉 丈雄,2019-01-10 09:57:35,ひよし たけお,hiyoshi_takeo@example.com,M,33,1985/11/25,兵庫県,PC-E,210000,210000,201906
5127,5127,T0000004990,S002,2,2019-06-12 07:11:34,OA225531,立石 茜,2019-06-01 10:47:16,たちいし あかね,tachiishi_akane@example.com,F,22,1997/5/25,兵庫県,PC-B,85000,170000,201906
5128,5128,T0000004991,S002,1,2019-06-12 07:32:03,TS420082,森 一徳,2019-02-25 15:45:07,もり いっとく,mori_ittoku@example.com,M,29,1990/3/14,千葉県,PC-B,85000,85000,201906
5129,5129,T0000004992,S005,1,2019-06-12 07:46:58,GD230002,吉川 祐一,2019-02-28 09:45:21,きっかわ ゆういち,kikkawa_yuuichi@example.com,M,48,1971/5/10,東京都,PC-E,210000,210000,201906
5130,5130,T0000004993,S004,1,2019-06-12 08:16:02,IK478859,玉城 真一,2019-03-14 07:08:40,たまき しんいち,tamaki_shinichi@example.com,M,28,1990/10/12,静岡県,PC-D,180000,180000,201906
5131,5131,T0000004994,S005,1,2019-06-12 08:20:32,GD314208,田口 直人,2019-02-10 15:46:16,たぐち なおと,taguchi_naoto@example.com,M,54,1965/6/9,福岡県,PC-E,210000,210000,201906
5132,5132,T0000004995,S001,1,2019-06-12 08:36:46,PL999250,杉山 ケンイチ,2019-04-26 01:28:50,すぎやま けんいち,sugiyama_kenichi@example.com,M,21,1998/3/5,福島県,PC-A,50000,50000,201906
5133,5133,T0000004996,S005,1,2019-06-12 09:03:45,PL918865,本田 努,2019-03-07 19:05:22,ほんだ つとむ,honnda_tsutomu@example.com,M,51,1967/12/31,愛知県,PC-E,210000,210000,201906
5134,5134,T0000004997,S005,1,2019-06-12 09:50:42,GD573644,篠崎 茂樹,2019-01-16 13:26:13,しのざき しげき,shinozaki_shigeki@example.com,M,67,1952/7/30,東京都,PC-E,210000,210000,201906
5135,5135,T0000004998,S001,4,2019-06-12 09:51:32,HI920533,根本 美嘉,2019-02-18 18:52:04,ねもと みか,nemoto_mika@example.com,F,29,1990/2/27,大阪府,PC-A,50000,200000,201906
5136,5136,T0000004999,S001,1,2019-06-12 09:55:12,PL622205,及川 満,2019-04-27 03:07:00,おいかわ みつる,oikawa_mitsuru@example.com,M,80,1939/4/20,大阪府,PC-A,50000,50000,201906
